,question,chunks
0,What are some state law provisions that address autonomous vehicles?,"Page 3 of 4 
§ 1349.09. Responsibilities of operator of an online website that targets children.  
   chooses to withdraw consent for any reason, the parent or legal guardian shall notify the operator, 
and the operator shall terminate the child’s use of or access to the online web site, service, or 
product within thirty days after receiving such notificat ion. 
(G)  The attorney general shall investigate any noncompliance with this section in the same 
manner, by the same means, and with the same jurisdiction, powers, and duties as in section 
1349.191 of the Revised Code. Nothing in this section shall be inte rpreted to serve as the basis for 
a private right of action.  
(H)  If it appears that an operator of an online web site, service, or product failed to comply with 
this section, the attorney general has the exclusive authority to bring a civil action in a co urt of 
common pleas, or other appropriate court, for appropriate relief including a temporary restraining 
order, preliminary or permanent injunction, and civil penalties.  
(I)  If a court finds that an operator of an online web site, service, or product ent ered into a 
contract with a child without consent of the child’s parent or guardian, as required by this section, 
the court shall impose a civil penalty on the operator as follows:  
(1)  Up to one thousand dollars for each of the first sixty days the operat or failed to comply 
with this section;  
(2)  In addition to the civil penalty required by division (I)(1) of this section, up to five 
thousand dollars for each subsequent day the operator failed to comply with this section, 
commencing with the sixty -first d ay and ending with the ninetieth day;  
(3)  In addition to the civil penalties required by divisions (I)(1) and (2) of this section, up to 
ten thousand dollars for each subsequent day the operator failed to comply with this section, 
commencing with the ninety -first day.  
(J)  Any civil penalty that is imposed under division (I) of this section shall be deposited into the 
consumer protection enforcement fund created under section 1345.51 of the Revised Code.  
(K)  Any operator that is found by the court to have failed to comply with this section is liable to 
the attorney general for the attorney general’s costs in conducting an investigation and bringing an 
action under this section.  
(L)  The rights and remedies that are provided under this section are in ad dition to any other rights 
or remedies that are provided by law.  
(M)   
(1)  If an operator is in substantial compliance with this section, the attorney general shall 
provide written notice to the operator before commencing a civil action under this section . The 
notice must identify the specific provisions of this section that the attorney general alleges 
have been violated.  
(2)  The attorney general shall not commence a civil action under this section, and a court shall 
not impose a civil penalty, for a vio lation identified in a notice sent by the attorney general 
under division (M)(1) of this section if the operator does both of the following within ninety 
days after the date such notice is sent:  
(a)  Cures the violation;"
1,,"Page 1 of 1 
ORC Ann. 3965.11  
    
ORC Ann. 3965.11  
Current through File 21 of the 135th General Assembly (2023 -2024).  
 
Page’s Ohio Revised Code Annotated   >  Title 39: Insurance (Chs. 3901 — 3999)   >  Chapter 3965 Cybersecurity 
framework. (§§ 3965.01 — 3965.11)  
 
§ 3965.11 Considerations.   
 
The superintendent of insurance shall consider the nature, scale, and complexity of licensees in 
administering this chapter and adopting rules pursuant to this chapter.  
History   
 
2018 sb273, § 1, effective March 20, 2019.  
 
Page’s Ohio Revised Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
2,,"Page 2 of 2 
ORC Ann. 1354.03  
   (a)  The security requirements of the “Health Insurance Portability and Accountability 
Act of 1996,” as set forth in 45  CFR Part 164 Subpart C;  
(b)  Title V of the “Gramm -Leach -Bliley Act of 1999,” Public Law 106 -102, as 
amended;  
(c)  The “Federal Information Security Modernization Act of 2014,” Public Law 113 -
283; 
(d)  The “Health Information Technology for Economic and C linical Health Act,” as 
set forth in 45 CFR part 162.  
(2)  When a framework listed in division (B)(1) of this section is amended, a covered entity 
whose cybersecurity program reasonably conforms to that framework shall reasonably 
conform to the amended fra mework not later than one year after the effective date of the 
amended framework.  
(C)   
(1)  The cybersecurity program reasonably complies with both the current version of the 
“payment card industry (PCI) data security standard” and conforms to the current  version 
of another applicable industry recognized cybersecurity framework listed in division (A) of 
this section, subject to divisions (C)(2) and (D) of this section.  
(2)  When a final revision to the “PCI data security standard” is published, a covered entity 
whose cybersecurity program reasonably complies with that standard shall reasonably 
comply with the revised standard not later than one year after the publication date  stated in 
the revision.  
(D)  If a covered entity’s cybersecurity program reasonably conforms to a combination of 
industry recognized cybersecurity frameworks, or complies with a standard, as in the case of 
the payment card industry (PCI) data security sta ndard, as described in division (A) or (C) of 
this section, and two or more of those frameworks are revised, the covered entity whose 
cybersecurity program reasonably conforms to or complies with, as applicable, those 
frameworks shall reasonably conform to  or comply with, as applicable, all of the revised 
frameworks not later than one year after the latest publication date stated in the revisions.  
History   
 
2018 sb220, § 1, effective November 2, 2018.  
 
Page’s Ohio Revised Code Annotated  
Copyright © 2024 Al l rights reserved.  
 
 
End of Document"
3,,"Page 1 of 1 
ORC Ann. 3965.08  
    
ORC Ann. 3965.08  
Current through File 21 of the 135th General Assembly (2023 -2024).  
 
Page’s Ohio Revised Code Annotated   >  Title 39: Insurance (Chs. 3901 — 3999)   >  Chapter 3965 Cybersecurity 
framework. (§§ 3965.01 — 3965.11)  
 
§ 3965.08 Affirmative defense.   
 
(A)  A licensee that satisfies the provisions of this chapter shall be entitled to an affirmative 
defense to any cause of action sounding in tort that is brought under the laws of this state or in the 
courts of this state and that alleges that the failure to implement reasonable information security 
controls resulted in a data breach concerning nonpubl ic information.  
(B)  The affirmative defenses permitted under this section shall not limit any other affirmative 
defenses available to a licensee.  
History   
 
2018 sb273, § 1, effective March 20, 2019.  
 
Page’s Ohio Revised Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
4,,"Page 2 of 4 
ORC Ann. 3965.04  
   (d)  Whether any lost, stolen, or breached infor mation has been recovered and if so, how 
this was done;  
(e)  The identity of the source of the cybersecurity event;  
(f)  Whether the licensee has filed a police report or has notified any regulatory, 
government, or law enforcement agencies and, if so, when  such notification was provided;  
(g)  A description of the specific types of information acquired without authorization. 
“Specific types of information” means particular data elements, including types of medical 
information, types of financial information,  or types of information allowing identification 
of the consumer.  
(h)  The period during which the information system was compromised by the 
cybersecurity event;  
(i)  The number of total consumers in this state affected by the cybersecurity  event. The 
licensee shall provide the best estimate in the initial report to the superintendent and update 
this estimate with each subsequent report to the superintendent pursuant to this section.  
(j)  The results of any internal review identifying a laps e in either automated controls or 
internal procedures, or confirming that all automated controls or internal procedures were 
followed;  
(k)  A description of efforts being undertaken to remediate the situation that permitted the 
cybersecurity event to occur ; 
(l)  A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify consumers affected by the cybersecurity event;  
(m)  The name of a contact person who is both familiar with the cybersecurity  event and 
authorized to act for the licensee.  
(2)  The licensee shall provide the information in electronic form as directed by the 
superintendent. The licensee shall have a continuing obligation to update and supplement 
initial and subsequent notificatio ns to the superintendent regarding material developments 
relating to the cybersecurity event.  
(C)  A licensee shall comply with section 1349.19 of the Revised Code as applicable and provide a 
copy of the notice sent to consumers under that section to the s uperintendent, when the licensee is 
required to notify the superintendent under division (A) of this section.  
(D)   
(1)  If a licensee becomes aware of a cybersecurity event in a system maintained by a third -
party service provider, the licensee shall treat  the event as it would under division (A) of this 
section.  
(2)  The computation of the licensee’s deadlines specified in this section shall begin on the day 
after the third -party service provider notifies the licensee of the cybersecurity event or the 
licensee otherwise has actual knowledge of the cybersecurity event, whichever is sooner.  
(3)  Nothing in this chapter shall prevent or abrogate an agreement between a licensee and 
another licensee, a third -party service provider, or any other party to fulfill any of the"
5,,"Page 2 of 2 
Tenn. Code Ann. § 49 -6-805 
   (B)  Dissemination of informative materials regarding the early detection and identification 
of pot entially threatening behaviors and violent acts to teachers, administrators, school 
personnel, parents or guardians and students;  
(C)  Nonviolent conflict resolution training programs;  
(D)  Peer mediation programs and youth courts;  
(E)  Extended day and ot her school safety programs; and  
(F)  Comprehensive school counseling and mental health programs;  
(7)  Policies and procedures for annual school safety training for all students, teachers, and 
other school personnel. Instruction on firearm safety required u nder §  49-6-1016 must be 
credited toward the annual school safety training required by the state -level safety team's 
template for district -wide school safety plans and building -level school safety plans for all 
students, teachers, and other school personne l who receive or provide the instruction;  
(8)  Policies and procedures for the safe evacuation of all students, teachers, other school 
personnel and visitors to the school in the event of a serious violent incident or other 
emergency;  
(9)  Policies and pro cedures relating to LEA and school cyber security preparedness to identify 
cyber security risk, implement mitigation planning, and protect cyber infrastructure against 
cyber attacks and other cyber security threats and incidents. As used in this subdivisio n (9), 
“cyber security” means the art of protecting networks, devices, and data from unauthorized 
access or criminal use, and the practice of ensuring the confidentiality, integrity, and 
availability of information; and  
(10)  Policies and procedures to ens ure that all individuals providing direct services to students 
or school staff in response to a school crisis have received the appropriate background checks 
in compliance with state law, including §  49-5-413. 
History    
                                     
Acts 2007, ch. 548, §  6; 2010, ch. 1100, §  76; 2012, ch. 575, §  1; 2021, ch. 335, §  1; 2023, ch. 367, §  6; 
2024, ch. 688, §  136; 2024, ch. 800, §  2.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright ©  2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
6,,"Page 2 of 2 
Tenn. Code Ann. § 49 -6-805 
   (B)  Dissemination of informative materials regarding the early detectio n and identification 
of potentially threatening behaviors and violent acts to teachers, administrators, school 
personnel, parents or guardians and students;  
(C)  Nonviolent conflict resolution training programs;  
(D)  Peer mediation programs and youth court s; 
(E)  Extended day and other school safety programs; and  
(F)  Comprehensive school counseling and mental health programs;  
(7)  Policies and procedures for annual school safety training for all students, teachers, and 
other school personnel. Instruction o n firearm safety required under §  49-6-1016 must be 
credited toward the annual school safety training required by the state -level safety team's 
template for district -wide school safety plans and building -level school safety plans for all 
students, teachers , and other school personnel who receive or provide the instruction;  
(8)  Policies and procedures for the safe evacuation of all students, teachers, other school 
personnel and visitors to the school in the event of a serious violent incident or other 
emerg ency;  
(9)  Policies and procedures relating to LEA and school cyber security preparedness to identify 
cyber security risk, implement mitigation planning, and protect cyber infrastructure against 
cyber attacks and other cyber security threats and incidents.  As used in this subdivision (9), 
“cyber security” means the art of protecting networks, devices, and data from unauthorized 
access or criminal use, and the practice of ensuring the confidentiality, integrity, and 
availability of information; and  
(10)  Policies and procedures to ensure that all individuals providing direct services to students 
or school staff in response to a school crisis have received the appropriate background checks 
in compliance with state law, including §  49-5-413. 
History    
                                     
Acts 2007, ch. 548, §  6; 2010, ch. 1100, §  76; 2012, ch. 575, §  1; 2021, ch. 335, §  1; 2023, ch. 367, §  6; 
2024, ch. 800, §  2.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
7,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
8,,"Page 2 of 2 
Tenn. Code Ann. § 56 -2-1005 
   date of discovery of the event. The licensee s hall provide the writing to the commissioner upon 
request.  
History    
                                     
Acts 2021, ch. 345, §  1.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
9,,"Page 5 of 5 
Tenn. Code Ann. § 56 -2-1004 
    
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
