,question,chunks
0,"Do the regulations provide sufficient guidance on encryption standards, data encryption requirements, and secure data storage practices?","Page 2 of 2 
Tex. Gov’t Code § 411.084  
   Institute of Standards and Technology standards for cybersecurity and approved by the 
Department of Information Resources or an IT cybersecurity professional certified by the 
National Institute of Standards and Technology or a similar organization;  
(2)  provides proof of Payment Card Industry Data Security Standard (PCI DSS) certification 
or certification by a similar organization recognized by the Department of Information 
Resources; or  
(3)  provides proof of compliance with voluntary compliance standards f or cybersecurity 
developed by a national organization of certified public accountants for the management of 
customer data, including SOC 1, SOC 2, or SOC.  
History   
 
Enacted by Acts 1993, 73rd Leg., ch. 790 (S.B. 510), §  35, effective September 1, 1993; am . Acts 2003, 
78th Leg., ch. 296 (H.B. 2622), §  1, effective September 1, 2003; am. Acts 2009, 81st Leg., ch. 1146 
(H.B. 2730), §  9A.01, effective September 1, 2009; am. Acts 2009, 81st Leg., ch. 1146 (H.B. 2730), 
§ 10.03, effective June 19, 2009; Acts 2023 , 88th Leg., ch. 871 (H.B. 4123), § 12, effective June 13, 2023.  
 
Texas Statutes & Codes Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
1,,"Page 2 of 4 
C.R.S. 2 -3-1704 
   (a)  Whether state agencies are collecting or retaining data that exceeds what is necessary a nd 
appropriate for such agencies to perform their functions;  
(b)  Who has access to data, the extent of such access, and appropriate mechanisms to protect 
sensitive data; and  
(c)  Measures to protect data against unauthorized access, disclosure, use, mod ification, or 
destruction.  
(7)  On or before November 1, 2013, and on November 1 of each year thereafter, the judicial 
department, the department of law, the department of state, and the department of the treasury 
shall submit a written report to the comm ittee that details all information technology that such 
department purchased or implemented.  
(8)  A copy of any legislative measure introduced during any legislative session, regular or special, 
commencing on or after January 1, 2014, and determined by th e speaker of the house of 
representatives or by the president of the senate to be dealing with information technology, data 
privacy, or cybersecurity shall be reviewed by the committee. The committee may also request that 
any legislative measure introduced  during a legislative session, regular or special, and determined 
by the committee to be dealing with information technology, data privacy, or cybersecurity be 
reviewed by the committee. The committee may make advisory recommendations about such 
legislativ e measures to the house of representatives, the senate, the joint budget committee, the 
capital development committee, or to any committee of reference, as appropriate, considering any 
such legislative measure.  
(9)  On or before the first day of the regul ar legislative session commencing on or after January 1, 
2014, and on the first day of each regular legislative session thereafter, the joint technology 
committee shall submit a written report on the committee’s findings and recommendations based 
on the co mmittee’s oversight pursuant to subsections (1) to (8) of this section to the joint budget 
committee. Such report may include:  
(a)  Legislation recommended by the committee that addresses any of the committee’s findings 
and recommendations based on the co mmittee’s oversight pursuant to subsections (1) to (8) of 
this section. Any such legislation is exempt from the five -bill limitation specified in rule 24 of 
the joint rules of the senate and the house of representatives; and  
(b)  A report on the status of  any information technology budget request that was previously 
approved for phasing in or for incremental implementation over a period exceeding one year.  
(10)  Upon request, a state agency and the judicial department, the department of law, the 
department of state, and the department of the treasury shall make available to the committee such 
data, reports, or information as are necessary for the performance of th e committee’s duties. If the 
committee requests such data, reports, or information, the state agency or judicial department, the 
department of law, the department of state, or the department of the treasury shall provide the 
requested information no later than November 1 of the calendar year in which the request is made.  
(11)   
(a)  The committee shall study all information technology budget requests pursuant to rule 45 
of the joint rules of the senate and the house of representatives, made by all state ag encies and 
state institutions of higher education. For purposes of institutions of higher education, the 
committee shall only review state -funded information technology budget requests. The"
2,,"Page 2 of 4 
N.D. Cent. Code, § 26.1 -02.2-03 
   (1)  Employee training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing , storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intrusions, or other systems failures; 
and  
e.  Implement information safeguards to manage the threats identified in the licensee’s ongoing 
assessment and as sess the effectiveness of the safeguards’ key controls, systems, and 
procedures on an annual basis.  
4.  Based on the licensee’s risk assessment, the licensee shall:  
a.  Design the information security program to mitigate the identified risks, commensurat e 
with the size and complexity of the licensee, the nature and scope of the licensee’s activities, 
including the licensee’s use of third -party service providers, and the sensitivity of the 
nonpublic information used by the licensee or in the licensee’s pos session, custody, or control.  
b.  Determine which security measures as provided under this subdivision are appropriate and 
implement the security measures:  
(1)  Place access controls on information systems, including controls to authenticate and 
permit a ccess only to an authorized individual to protect against the unauthorized 
acquisition of nonpublic information;  
(2)  Identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in ac cordance with the business’ relative 
importance to business objectives and the organization’s risk strategy;  
(3)  Restrict physical access to nonpublic information only to an authorized individual;  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media;  
(5)  Adopt secur e development practices for in -house developed applications utilized by 
the licensee;  
(6)  Modify the information system in accordance with the licensee’s information security 
program;  
(7)  Utilize effective controls, which may include multi -factor authe ntication procedures 
for employees accessing nonpublic information;  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
(9)  Include audit trails within the informatio n security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee;  
(10)  Implement measures to protect against dest ruction, loss, or damage of nonpublic 
information due to environmental hazards, including fire and water damage or other 
catastrophes or technological failures; and"
3,,"Page 3 of 4 
N.D. Cent. Code, § 26.1 -02.2-03 
   (11)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
c.  Include cybersecurity risks in the licensee’s enterprise risk management process.  
d.  Stay informed regarding emerging threats or vulnerabilities and use reasonable security 
measures if sharing information relative to the char acter of the sharing and the type of 
information shared.  
e.  Provide cybersecurity awareness training to the licensee’s personnel which is updated as 
necessary to reflect risks identified by the licensee in the risk assessment.  
5.  If the licensee has a board of directors, the board or an appropriate committee of the board at a 
minimum shall:  
a.  Require the licensee’s executive management or the licensee’s delegates to develop, 
implement, and maintain the licensee’s information security program.  
b.  Require the licensee’s executive management or the licensee’s delegates to report the 
following information in writing on an annual basis:  
(1)  The overall status of the information security program and the licensee’s compliance 
with the provisions of this chapter; and  
(2)  Material matters related to the information security program, addressing issues, 
including risk assessment, risk management and control decisions, third -party service 
provider arrangements, results of testing, cybersecurity events, or violations, and 
management’s responses and recommendations for changes in the information security 
program.  
c.  If executive management delegate s any responsibilities under this section, the executive 
management delegates shall oversee the development, implementation, and maintenance of the 
licensee’s information security program prepared by the delegate and shall receive a report 
from the delegat e complying with the requirements of the report to the board of directors.  
6.  A licensee shall exercise due diligence in selecting its third -party service provider; and a 
licensee shall require a third -party service provider to implement appropriate admi nistrative, 
technical, and physical measures to protect and secure the information systems and nonpublic 
information accessible to, or held by, the third -party service provider.  
7.  The licensee shall monitor, evaluate, and adjust, as appropriate, the inf ormation security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, including mergers and acquisitio ns, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems.  
8.  As part of the licensee’s information security program, a licensee shall establish a written 
incident response plan designed to promptly respond to, and re cover from, any cybersecurity event 
that compromises the confidentiality, integrity, or availability of nonpublic information in the 
licensee’s possession. The incident response plan must include the licensee’s plan to recover the 
licensee’s information sy stems and restore continuous functionality of any aspect of the licensee’s 
business or operations."
4,,"Page 3 of 4 
215 ILCS 215/10  
   (I)  include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to  reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee;  
(J)  implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, including f ire and water damage, other 
catastrophes, or technological failures; and  
(K)  develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format;  
(3)  include cybersecurity risks in the licensee’s enterprise risk man agement process;  
(4)  stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared; and  
(5)  provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the licensee in the risk assessment.  
(e)  If the licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum:  
(1)  require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program;  
(2)  require the licensee’s executive management or its delegates to report in writing, at least 
annually, the following information:  
(A)  the overall status of the information security program and the licensee’s compliance 
with this Act; and  
(B)  material matters related to the information security program, addressing issues such as 
risk assessment, risk managemen t and control decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management’s 
responses thereto, and recommendations for changes in the information security program; 
and 
(3)  if executive manage ment delegates any of its responsibilities under this Section, it shall 
oversee the development, implementation, and maintenance of the licensee’s information 
security program prepared by the delegate and shall receive a report from the delegate 
complying with the requirements of the report to the board of directors.  
(f)  A licensee shall exercise due diligence in selecting its third -party service provider and a 
licensee shall require a third -party service provider to implement appropriate administrative, 
technical, and physical measures to protect and secure the information systems and nonpublic 
information that are accessible to or held by the third -party service provider.  
(g)  The licensee shall monitor, evaluate, and adjust, as appropriate, the informati on security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, including mergers and acquisitions, al liances and joint ventures, outsourcing 
arrangements, and changes to information systems."
5,,"Page 2 of 4 
215 ILCS 215/10  
   (4)  assess the sufficiency of policies, procedures, information systems, and other safeguards in 
place to manage these threats, including consideration of threats in each relevant area of the 
licensee’s operations, inclu ding:  
(A)  employee training and management;  
(B)  information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(C)  detecting, preventing, and responding  to attacks, intrusions, or other systems failures; 
and 
(5)  implement information safeguards to manage the threats identified in its ongoing 
assessment, and, no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and pro cedures.  
(d)  Based on its risk assessment, the licensee shall:  
(1)  design its information security program to mitigate the identified risks, commensurate with 
the size and complexity of the licensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control;  
(2)  select and implement appropriate security measures from the following:  
(A)  place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information;  
(B)  identify and manage the data, personnel, devices,  systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy;  
(C)  restrict access at physical locations containing nonpublic information only to 
authorized individuals;  
(D)  protect, by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable compu ting or storage device or media;  
(E)  adopt secure development practices for in -house -developed applications utilized by 
the licensee and procedures for evaluating, assessing, or testing the security of externally 
developed applications utilized by the lic ensee;  
(F)  modify the information system in accordance with the licensee’s information security 
program;  
(G)  utilize effective controls, including multifactor authentication procedures for any 
individual accessing nonpublic information;  
(H)  regularly te st and monitor systems and procedures to detect actual and attempted 
attacks on or intrusions into information systems;"
6,,"Page 3 of 5 
Md. Insurance Code Ann. § 33 -103 
 Trayce Hockstad   (vii)  use of effective controls, which may include multifactor authentication procedures for 
an individual accessing nonpublic information;  
(viii)  regular testing and monitoring of systems and procedures to detect actual and 
attempted attacks on, or intrusions into, information systems;  
(ix)  inclusion of audit trails within the information security program designed to:  
1.  detect and respond to cybersecurity events; and  
2.  reconstruct material financial transactions sufficient to support normal operations 
and obligations of the carrier;  
(x)  implementation of measures to protect against destruction, loss, or damage of 
nonpublic information due to environmental hazards, such as fire and water damage or 
other catastrophes or technological failures; and  
(xi)  deve lopment, implementation, and maintenance of procedures for the secure disposal 
of nonpublic information in any format.  
(e)  A carrier’s enterprise risk management process shall include cybersecurity risks.  
(f)  Each carrier shall:  
(1)  stay informed regard ing emerging threats or vulnerabilities and use reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared; and  
(2)  provide its personnel with cybersecurity  awareness training that is updated as necessary to 
reflect risks identified by the carrier in the risk assessment.  
(g)   
(1)  If a carrier has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum:  
(i)  require the c arrier’s executive management or its delegates to develop, implement, and 
maintain the carrier’s information security program; and  
(ii)  require the carrier’s executive management or its delegates to report in writing, at least 
annually, the following info rmation:  
1.  the overall status of the information security program and the carrier’s compliance 
with this title; and  
2.  material matters related to the information security program, addressing issues such 
as risk assessment, risk management and control d ecisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management’s 
responses thereto, and recommendations for changes in the information security 
program.  
(2)  If executive management of a carrier d elegates any of the responsibilities under this 
section, the executive management shall:  
(i)  oversee the development, implementation, and maintenance of the carrier’s information 
security program prepared by the delegates; and"
7,,"Page 2 of 3 
Md. State Finance and Procurement Code Ann. § 3.5 -2A.04  
 Trayce Hockstad   that introduces a serious risk to entities  connected to the network or to the State, take or direct 
actions required to mitigate the threat;  
(8)  manage security awareness training for all appropriate employees of units of State 
government;  
(9)  assist in the development of data management, data g overnance, and data specification 
standards to promote standardization and reduce risk;  
(10)  assist in the development of a digital identity standard and specification applicable to all 
parties communicating, interacting, or conducting business with or on  behalf of a unit of State 
government;  
(11)  develop and maintain information technology security policy, standards, and guidance 
documents, consistent with best practices developed by the National Institute of Standards and 
Technology;  
(12)  to the extent  practicable, seek, identify, and inform relevant stakeholders of any available 
financial assistance provided by the federal government or non -State entities to support the 
work of the Office;  
(13)  provide technical assistance to localities in mitigating and recovering from cybersecurity 
incidents; and  
(14)  provide technical services, advice, and guidance to units of local government to improve 
cybersecurity preparedness, prevention, response, and recovery practices.  
(c)  The Office, in coordination with the Maryland Department of Emergency Management, shall:  
(1)  assist local political subdivisions, including counties, school systems, school boards, and 
local health departments, in:  
(i)  the development of cybersecurity preparedness and response plans; an d 
(ii)  implementing best practices and guidance developed by the Department; and  
(2)  connect local entities to appropriate resources for any other purpose related to 
cybersecurity preparedness and response.  
(d)  The Office, in coordination with the Maryl and Department of Emergency Management, may:  
(1)  conduct regional exercises, as necessary, in coordination with the National Guard, local 
emergency managers, and other State and local entities; and  
(2)  establish regional assistance groups to deliver or c oordinate support services to local 
political subdivisions, agencies, or regions.  
(e)   
(1)  On or before December 31 each year, the Office shall report to the Governor and, in 
accordance with § 2 -1257 of the State Government Article, the Senate Budget and  Taxation 
Committee, the Senate Education, Health, and Environmental Affairs Committee, the House 
Appropriations Committee, the House Health and Government Operations Committee, and the 
Joint Committee on Cybersecurity, Information Technology, and Biotechn ology on the 
activities of the Office and the state of cybersecurity preparedness in Maryland, including:"
8,,"Page 2 of 5 
Md. Public Utility Companies Code Ann. § 2 -108 
 Trayce Hockstad   (i)  advise the Chairman of the Commission and the commissioners on measures to 
improve oversight of the cybersecurity practices of public service companies;  
(ii)  consult with the Office of Security Management on cybersecurity issues related to 
utility regulation;  
(iii)  assist the Commission in monitoring the minimum security standar ds developed under 
§ 5-306 of this article;  
(iv)  participate in briefings to discuss cybersecurity practices based on:  
1.  applicable National Association of Regulatory Utility Commissioners guidance; and  
2.  improvements to cybersecurity  practices recommended in the cybersecurity 
assessments required under § 5 -306 of this article; and  
(v)  support public service companies that do not meet minimum security standards with 
remediating vulnerabilities or addressing cybersecurity assessment fi ndings.  
(4)  The Commission may retain on a case by case basis additional experts as required for a 
particular matter.  
(5)  The lawyers who represent the Commission staff in proceedings before the Commission 
shall be appointed by the Commission and shall b e organized and operate independently of the 
office of General Counsel.  
(6)   
(i)  As required, the Commission shall hire public utility law judges.  
(ii)  Public utility law judges are a separate organizational unit and shall report directly to 
the Commiss ion. 
(7)  The Commission shall hire personal staff members for each commissioner as required to 
provide advice, draft proposed orders and rulings, and perform other personal staff functions.  
(8)   
(i)  The Commission shall:  
1.  collaborate with the Office of Security Management to establish cybersecurity 
standards and best practices for regulated entities, taking into account utility needs and 
capabilities based on size;  
2.  periodically share information on cybersecurity initiatives and best practices with  
municipal electric utilities; and  
3.  beginning on or before January 1, 2025, and every 2 years thereafter:  
A.  collect certifications of a public service company’s compliance with standards 
used in the assessments conducted under § 5 -306 of this article for cybersecurity -
related policies and procedures; and  
B.  submit a report to the State Chief Information Security Officer, or the Officer’s 
designee.  
(ii)  The report required under subparagraph (i) of this paragraph shall include:"
9,,"Page 2 of 5 
Md. Insurance Code Ann. § 33 -103 
 Trayce Hockstad   including the security of information systems and nonpublic information that are accessible to, 
or held by, third -party service providers;  
(3)  assess the likelihood and potential damage of the threats descr ibed under item (2) of this 
subsection, taking into consideration the sensitivity of the nonpublic information;  
(4)  assess the sufficiency of policies, procedures, information systems, and other safeguards in 
place to manage the threats described under it em (2) of this subsection, including consideration 
of threats in each relevant area of the carrier’s operations, such as:  
(i)  employee training and management;  
(ii)  information systems, including network and software design, as well as information 
classi fication, governance, processing, storage, transmission, and disposal; and  
(iii)  detecting, preventing, and responding to attacks, intrusions, or other system failures;  
(5)  implement information safeguards to manage the threats identified in its ongoing 
assessment; and  
(6)  at least annually, assess the effectiveness of the key controls, systems, and procedures of 
the safeguards.  
(d)  Based on its risk assessment, a carrier shall:  
(1)  design its information security program to mitigate the identified ris ks, commensurate with 
the size and complexity of the carrier’s activities, including its use of third -party service 
providers, and the sensitivity of the nonpublic information used by the carrier or in the carrier’s 
possession, custody, or control; and  
(2)  determine which of the following security measures are appropriate and implement the 
appropriate security measures:  
(i)  placement of access controls on information systems, including controls to authenticate 
and allow access only to authorized individua ls to protect against the unauthorized 
acquisition of nonpublic information;  
(ii)  identification and management of the data, personnel, devices, systems, and facilities 
that enable the organization to achieve business purposes in accordance with their rel ative 
importance to business objectives and the organization’s risk strategy;  
(iii)  restriction of access at physical locations containing nonpublic information to 
authorized individuals only;  
(iv)  protection, by encryption or other appropriate means, of  all nonpublic information:  
1.  during transmission over an external network; and  
2.  stored on a laptop computer or other portable computing or storage device or media;  
(v)  adoption of secure development practices for in -house developed applications used  by 
the carrier and procedures for evaluating, assessing, or testing the security of externally 
developed applications used by the carrier;  
(vi)  modification of the information system in accordance with the carrier’s information 
security program;"
